event_id,timestamp,event_type,transaction_id,customer_id,provider,severity,metadata
EVT_0000087,2026-06-28 07:30:50,PAYMENT_RECOVERED,TXN_000433,CUST_02244,Provider_B,INFO,"{""recovered_amount"": 4216.2, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 93, ""settlement_status"": ""CONFIRMED""}"
EVT_0000088,2026-06-28 07:37:46,PAYMENT_FAILED,TXN_000552,CUST_06611,Provider_B,CRITICAL,"{""failure_reason"": ""SUSPICIOUS_TRANSACTION"", ""amount"": 7735.07, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""NO"", ""recommended_action"": ""HUMAN_REVIEW""}"
EVT_0000089,2026-06-28 07:40:03,PAYMENT_RECOVERED,TXN_000525,CUST_00814,Provider_A,INFO,"{""recovered_amount"": 11131.57, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 24, ""settlement_status"": ""CONFIRMED""}"
EVT_0000090,2026-06-28 07:45:55,PAYMENT_FAILED,TXN_000561,CUST_24107,Provider_A,WARNING,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 1284.46, ""payment_method"": ""UPI"", ""retry_count"": 2, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_LINK""}"
EVT_0000091,2026-06-28 07:49:47,PAYMENT_FAILED,TXN_000564,CUST_14507,Provider_A,ERROR,"{""failure_reason"": ""INSUFFICIENT_FUNDS"", ""amount"": 7595.76, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""WAIT""}"
EVT_0000092,2026-06-28 07:51:55,PAYMENT_RETRY,TXN_000561,CUST_24107,Provider_A,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0000093,2026-06-28 07:59:55,PAYMENT_RETRY,TXN_000561,CUST_24107,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0000094,2026-06-28 08:00:22,PAYMENT_FAILED,TXN_000581,CUST_08773,Provider_B,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 3936.15, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0000095,2026-06-28 08:07:20,PAYMENT_FAILED,TXN_000588,CUST_14441,Provider_A,WARNING,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 3813.88, ""payment_method"": ""UPI"", ""retry_count"": 4, ""is_recoverable"": ""NO"", ""recommended_action"": ""WAIT""}"
EVT_0000096,2026-06-28 08:16:20,PAYMENT_RETRY,TXN_000588,CUST_14441,Provider_A,INFO,"{""attempt_number"": 3, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0000097,2026-06-28 08:21:20,PAYMENT_RETRY,TXN_000588,CUST_14441,Provider_A,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0000098,2026-06-28 08:22:20,PAYMENT_RETRY,TXN_000588,CUST_14441,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0000099,2026-06-28 08:23:20,PAYMENT_RETRY,TXN_000588,CUST_14441,Provider_A,INFO,"{""attempt_number"": 4, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0000100,2026-06-28 08:23:42,PAYMENT_FAILED,TXN_000609,CUST_22445,Provider_C,ERROR,"{""failure_reason"": ""CARD_EXPIRED"", ""amount"": 8566.85, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 1, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0000101,2026-06-28 08:26:54,CHECKOUT_ABANDONED,,CUST_15425,Provider_A,WARNING,"{""abandoned_step"": ""CART_REVIEW"", ""cart_value"": 3433.21, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.42, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000102,2026-06-28 08:28:42,PAYMENT_RETRY,TXN_000609,CUST_22445,Provider_C,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""CARD_EXPIRED""}"
EVT_0000103,2026-06-28 08:29:39,CHECKOUT_ABANDONED,,CUST_21958,Provider_B,WARNING,"{""abandoned_step"": ""OTP_INPUT_SCREEN"", ""cart_value"": 2845.72, ""device_type"": ""MOBILE_APP"", ""intent_score"": 0.81, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000104,2026-06-28 08:32:20,POLICY_BLOCKED,TXN_000588,CUST_14441,Provider_A,WARNING,"{""policy_rule"": ""POL_MAX_RETRIES_EXCEEDED"", ""retry_attempts_exhausted"": 4, ""action"": ""HALT_AUTOMATIC_RETRY"", ""suggested_fallback"": ""WAIT""}"
EVT_0000105,2026-06-28 08:33:21,PAYMENT_FAILED,TXN_000624,CUST_14386,Provider_A,WARNING,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 2184.76, ""payment_method"": ""UPI"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0000106,2026-06-28 08:39:21,PAYMENT_RETRY,TXN_000624,CUST_14386,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0000107,2026-06-28 08:47:38,CHECKOUT_ABANDONED,,CUST_16375,Provider_A,WARNING,"{""abandoned_step"": ""OTP_INPUT_SCREEN"", ""cart_value"": 3204.1, ""device_type"": ""MOBILE_WEB"", ""intent_score"": 0.58, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000108,2026-06-28 08:53:38,CHECKOUT_ABANDONED,,CUST_03530,Provider_A,WARNING,"{""abandoned_step"": ""CART_REVIEW"", ""cart_value"": 1513.23, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.94, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000109,2026-06-28 09:03:21,PAYMENT_RECOVERED,TXN_000624,CUST_14386,Provider_A,INFO,"{""recovered_amount"": 2184.76, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 30, ""settlement_status"": ""CONFIRMED""}"
EVT_0000110,2026-06-28 09:07:28,PAYMENT_FAILED,TXN_000673,CUST_10711,Provider_D,WARNING,"{""failure_reason"": ""INSUFFICIENT_FUNDS"", ""amount"": 4591.49, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""WAIT""}"
EVT_0000111,2026-06-28 09:07:59,PAYMENT_FAILED,TXN_000674,CUST_01053,Provider_C,ERROR,"{""failure_reason"": ""INSUFFICIENT_FUNDS"", ""amount"": 12802.02, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""WAIT""}"
EVT_0000112,2026-06-28 09:14:17,PAYMENT_FAILED,TXN_000688,CUST_08115,Provider_B,WARNING,"{""failure_reason"": ""CARD_EXPIRED"", ""amount"": 4263.91, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0000113,2026-06-28 09:43:48,PAYMENT_FAILED,TXN_000718,CUST_10783,Provider_D,ERROR,"{""failure_reason"": ""CARD_EXPIRED"", ""amount"": 6779.44, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0000114,2026-06-28 09:59:29,CHECKOUT_ABANDONED,,CUST_19333,Provider_D,WARNING,"{""abandoned_step"": ""MANDATE_AUTHORIZATION"", ""cart_value"": 2916.16, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.59, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000115,2026-06-28 10:02:04,PAYMENT_FAILED,TXN_000742,CUST_19289,Provider_C,ERROR,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 17954.07, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0000116,2026-06-28 10:16:07,PAYMENT_FAILED,TXN_000757,CUST_07594,Provider_A,ERROR,"{""failure_reason"": ""INSUFFICIENT_FUNDS"", ""amount"": 22488.16, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""WAIT""}"
EVT_0000117,2026-06-28 10:49:37,PAYMENT_FAILED,TXN_000794,CUST_21858,Provider_B,WARNING,"{""failure_reason"": ""INSUFFICIENT_FUNDS"", ""amount"": 2703.43, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 2, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""WAIT""}"
EVT_0000118,2026-06-28 10:51:26,PAYMENT_FAILED,TXN_000797,CUST_08037,Provider_A,WARNING,"{""failure_reason"": ""NETWORK_ERROR"", ""amount"": 2630.46, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0000119,2026-06-28 10:55:26,PAYMENT_RETRY,TXN_000797,CUST_08037,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""NETWORK_ERROR""}"
EVT_0000120,2026-06-28 10:56:01,CHECKOUT_ABANDONED,,CUST_18649,Provider_A,WARNING,"{""abandoned_step"": ""MANDATE_AUTHORIZATION"", ""cart_value"": 1498.13, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.79, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000121,2026-06-28 10:56:37,PAYMENT_RETRY,TXN_000794,CUST_21858,Provider_B,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""INSUFFICIENT_FUNDS""}"
EVT_0000122,2026-06-28 10:57:43,PAYMENT_FAILED,TXN_000806,CUST_16782,Provider_A,CRITICAL,"{""failure_reason"": ""SUSPICIOUS_TRANSACTION"", ""amount"": 2428.15, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""NO"", ""recommended_action"": ""HUMAN_REVIEW""}"
EVT_0000123,2026-06-28 10:57:47,CHECKOUT_ABANDONED,,CUST_22428,Provider_C,WARNING,"{""abandoned_step"": ""OTP_INPUT_SCREEN"", ""cart_value"": 912.51, ""device_type"": ""MOBILE_WEB"", ""intent_score"": 0.92, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000124,2026-06-28 10:57:58,CHECKOUT_ABANDONED,,CUST_00038,Provider_D,WARNING,"{""abandoned_step"": ""OTP_INPUT_SCREEN"", ""cart_value"": 1342.03, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.95, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000125,2026-06-28 11:07:37,PAYMENT_RETRY,TXN_000794,CUST_21858,Provider_B,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""INSUFFICIENT_FUNDS""}"
EVT_0000126,2026-06-28 11:09:36,CHECKOUT_ABANDONED,,CUST_15056,Provider_C,WARNING,"{""abandoned_step"": ""CARD_CVV_STEP"", ""cart_value"": 4066.96, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.53, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000127,2026-06-28 11:15:43,PAYMENT_FAILED,TXN_000819,CUST_17750,Provider_D,WARNING,"{""failure_reason"": ""CARD_EXPIRED"", ""amount"": 411.07, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0000128,2026-06-28 11:19:16,PAYMENT_FAILED,TXN_000827,CUST_06084,Provider_B,WARNING,"{""failure_reason"": ""INVALID_CARD"", ""amount"": 1135.85, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 1, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0000129,2026-06-28 11:30:55,CHECKOUT_ABANDONED,,CUST_15444,Provider_B,WARNING,"{""abandoned_step"": ""CART_REVIEW"", ""cart_value"": 4421.62, ""device_type"": ""MOBILE_WEB"", ""intent_score"": 0.5, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000130,2026-06-28 11:31:42,PAYMENT_FAILED,TXN_000841,CUST_13297,Provider_C,ERROR,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 4554.61, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0000131,2026-06-28 11:33:16,PAYMENT_RETRY,TXN_000827,CUST_06084,Provider_B,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""INVALID_CARD""}"
EVT_0000132,2026-06-28 11:33:26,PAYMENT_RECOVERED,TXN_000797,CUST_08037,Provider_A,INFO,"{""recovered_amount"": 2630.46, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 42, ""settlement_status"": ""CONFIRMED""}"
EVT_0000133,2026-06-28 11:39:37,PAYMENT_FAILED,TXN_000855,CUST_14432,Provider_A,ERROR,"{""failure_reason"": ""INSUFFICIENT_FUNDS"", ""amount"": 10835.26, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""WAIT""}"
EVT_0000134,2026-06-28 11:47:11,CHECKOUT_ABANDONED,,CUST_02925,Provider_C,WARNING,"{""abandoned_step"": ""OTP_INPUT_SCREEN"", ""cart_value"": 3829.47, ""device_type"": ""MOBILE_APP"", ""intent_score"": 0.53, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000135,2026-06-28 11:52:06,CHECKOUT_ABANDONED,,CUST_19637,Provider_B,WARNING,"{""abandoned_step"": ""OTP_INPUT_SCREEN"", ""cart_value"": 1347.94, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.82, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000136,2026-06-28 11:52:42,CHECKOUT_ABANDONED,,CUST_03917,Provider_A,WARNING,"{""abandoned_step"": ""CART_REVIEW"", ""cart_value"": 1088.74, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.69, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000137,2026-06-28 11:55:12,PAYMENT_FAILED,TXN_000872,CUST_18981,Provider_C,ERROR,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 9847.24, ""payment_method"": ""UPI"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0000138,2026-06-28 12:09:12,PAYMENT_RETRY,TXN_000872,CUST_18981,Provider_C,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0000139,2026-06-28 12:10:08,PAYMENT_FAILED,TXN_000886,CUST_24064,Provider_B,WARNING,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 767.94, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0000140,2026-06-28 12:19:13,PAYMENT_FAILED,TXN_000896,CUST_19101,Provider_B,ERROR,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 28056.65, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0000141,2026-06-28 12:19:36,CHECKOUT_ABANDONED,,CUST_05476,Provider_D,WARNING,"{""abandoned_step"": ""MANDATE_AUTHORIZATION"", ""cart_value"": 1665.17, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.42, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000142,2026-06-28 12:26:27,PAYMENT_FAILED,TXN_000905,CUST_24944,Provider_A,ERROR,"{""failure_reason"": ""CARD_EXPIRED"", ""amount"": 8613.98, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0000143,2026-06-28 12:28:29,CHECKOUT_ABANDONED,,CUST_15120,Provider_D,WARNING,"{""abandoned_step"": ""CART_REVIEW"", ""cart_value"": 2237.93, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.82, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000144,2026-06-28 12:32:12,PAYMENT_RECOVERED,TXN_000872,CUST_18981,Provider_C,INFO,"{""recovered_amount"": 9847.24, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 37, ""settlement_status"": ""CONFIRMED""}"
EVT_0000145,2026-06-28 12:35:14,PAYMENT_FAILED,TXN_000917,CUST_03324,Provider_B,WARNING,"{""failure_reason"": ""NETWORK_ERROR"", ""amount"": 3751.41, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0000146,2026-06-28 12:43:03,CHECKOUT_ABANDONED,,CUST_19797,Provider_A,WARNING,"{""abandoned_step"": ""CART_REVIEW"", ""cart_value"": 3753.9, ""device_type"": ""MOBILE_APP"", ""intent_score"": 0.86, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000147,2026-06-28 12:43:45,PAYMENT_FAILED,TXN_000925,CUST_22396,Provider_B,WARNING,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 927.54, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0000148,2026-06-28 12:50:07,PAYMENT_FAILED,TXN_000935,CUST_04676,Provider_C,ERROR,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 17829.92, ""payment_method"": ""UPI"", ""retry_count"": 3, ""is_recoverable"": ""NO"", ""recommended_action"": ""PAYMENT_LINK""}"
EVT_0000149,2026-06-28 12:50:26,CHECKOUT_ABANDONED,,CUST_05040,Provider_D,WARNING,"{""abandoned_step"": ""PAYMENT_METHOD_SELECTION"", ""cart_value"": 1823.85, ""device_type"": ""MOBILE_WEB"", ""intent_score"": 0.75, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000150,2026-06-28 12:59:07,PAYMENT_RETRY,TXN_000935,CUST_04676,Provider_C,INFO,"{""attempt_number"": 3, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0000151,2026-06-28 13:04:07,PAYMENT_RETRY,TXN_000935,CUST_04676,Provider_C,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0000152,2026-06-28 13:10:07,POLICY_BLOCKED,TXN_000935,CUST_04676,Provider_C,WARNING,"{""policy_rule"": ""POL_MAX_RETRIES_EXCEEDED"", ""retry_attempts_exhausted"": 3, ""action"": ""HALT_AUTOMATIC_RETRY"", ""suggested_fallback"": ""PAYMENT_LINK""}"
EVT_0000153,2026-06-28 13:11:30,PAYMENT_FAILED,TXN_000955,CUST_01024,Provider_A,ERROR,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 14839.17, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0000154,2026-06-28 13:12:40,CHECKOUT_ABANDONED,,CUST_17310,Provider_B,WARNING,"{""abandoned_step"": ""OTP_INPUT_SCREEN"", ""cart_value"": 1949.03, ""device_type"": ""MOBILE_WEB"", ""intent_score"": 0.63, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000155,2026-06-28 13:17:38,PAYMENT_FAILED,TXN_000962,CUST_00609,Provider_A,WARNING,"{""failure_reason"": ""RECURRING_PAYMENT_FAILED"", ""amount"": 5276.8, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0000156,2026-06-28 13:20:07,PAYMENT_RETRY,TXN_000935,CUST_04676,Provider_C,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0000157,2026-06-28 13:24:01,PAYMENT_FAILED,TXN_000973,CUST_11823,Provider_C,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 4617.02, ""payment_method"": ""WALLET"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0000158,2026-06-28 13:38:01,PAYMENT_RETRY,TXN_000973,CUST_11823,Provider_C,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PROVIDER_TIMEOUT""}"
EVT_0000159,2026-06-28 13:39:23,PAYMENT_FAILED,TXN_000988,CUST_10194,Provider_A,ERROR,"{""failure_reason"": ""PAYMENT_METHOD_EXPIRED"", ""amount"": 27939.82, ""payment_method"": ""UPI"", ""retry_count"": 2, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0000160,2026-06-28 13:40:02,CHECKOUT_ABANDONED,,CUST_08661,Provider_B,WARNING,"{""abandoned_step"": ""CART_REVIEW"", ""cart_value"": 1603.71, ""device_type"": ""MOBILE_APP"", ""intent_score"": 0.53, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000161,2026-06-28 13:43:20,PAYMENT_FAILED,TXN_000992,CUST_14491,Provider_A,ERROR,"{""failure_reason"": ""NETWORK_ERROR"", ""amount"": 3545.27, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0000162,2026-06-28 13:45:23,PAYMENT_RETRY,TXN_000988,CUST_10194,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PAYMENT_METHOD_EXPIRED""}"
EVT_0000163,2026-06-28 13:46:02,PAYMENT_FAILED,TXN_000999,CUST_22055,Provider_A,WARNING,"{""failure_reason"": ""INSUFFICIENT_FUNDS"", ""amount"": 3186.82, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 2, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""WAIT""}"
EVT_0000164,2026-06-28 13:51:20,PAYMENT_RETRY,TXN_000992,CUST_14491,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""NETWORK_ERROR""}"
EVT_0000165,2026-06-28 13:54:02,PAYMENT_RETRY,TXN_000999,CUST_22055,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""INSUFFICIENT_FUNDS""}"
EVT_0000166,2026-06-28 13:55:29,PAYMENT_FAILED,TXN_001011,CUST_15782,Provider_B,WARNING,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 6120.61, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0000167,2026-06-28 13:58:02,PAYMENT_RETRY,TXN_000999,CUST_22055,Provider_A,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""INSUFFICIENT_FUNDS""}"
EVT_0000168,2026-06-28 14:01:44,PAYMENT_FAILED,TXN_001022,CUST_15868,Provider_C,ERROR,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 21311.83, ""payment_method"": ""UPI"", ""retry_count"": 2, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_LINK""}"
EVT_0000169,2026-06-28 14:03:23,PAYMENT_RETRY,TXN_000988,CUST_10194,Provider_A,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PAYMENT_METHOD_EXPIRED""}"
EVT_0000170,2026-06-28 14:05:08,PAYMENT_RECOVERED,TXN_000886,CUST_24064,Provider_B,INFO,"{""recovered_amount"": 767.94, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 115, ""settlement_status"": ""CONFIRMED""}"
EVT_0000171,2026-06-28 14:05:44,PAYMENT_RETRY,TXN_001022,CUST_15868,Provider_C,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PROVIDER_TIMEOUT""}"
EVT_0000172,2026-06-28 14:07:44,PAYMENT_RETRY,TXN_001022,CUST_15868,Provider_C,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PROVIDER_TIMEOUT""}"
EVT_0000173,2026-06-28 14:07:59,CHECKOUT_ABANDONED,,CUST_15850,Provider_A,WARNING,"{""abandoned_step"": ""OTP_INPUT_SCREEN"", ""cart_value"": 1543.72, ""device_type"": ""MOBILE_APP"", ""intent_score"": 0.51, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0000174,2026-06-28 14:09:30,PAYMENT_RECOVERED,TXN_000955,CUST_01024,Provider_A,INFO,"{""recovered_amount"": 14839.17, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 58, ""settlement_status"": ""CONFIRMED""}"
